% time spent exploring,Local Reached Total Count,episodes,mean 100 episode reward,steps,% time spent exploring in plan,Goal Reached Total Count,plan episodes,plan mean 100 episode reward,plan steps
,,,,,1,218,7149,0.8,1412302
1,24513,195700,0.0,1413122,,,,,
1,24513,195800,0.0,1414122,,,,,
,,,,,1,218,7159,0.8,1414302
1,24513,195900,0.0,1415112,,,,,
1,24513,196000,0.0,1416102,,,,,
,,,,,1,218,7169,0.7,1416302
1,24513,196100,0.0,1417102,,,,,
1,24513,196200,0.0,1418102,,,,,
,,,,,1,218,7179,0.7,1418302
1,24514,196300,0.1,1419092,,,,,
1,24514,196400,0.0,1420092,,,,,
,,,,,1,218,7189,0.7,1420302
1,24518,196500,0.1,1421042,,,,,
1,24518,196600,0.0,1422033,,,,,
,,,,,1,218,7199,0.7,1422302
1,24518,196700,0.1,1423022,,,,,
1,24518,196800,0.0,1424022,,,,,
,,,,,1,218,7209,0.8,1424302
1,24518,196900,0.0,1425002,,,,,
1,24518,197000,0.1,1426002,,,,,
,,,,,1,218,7219,0.8,1426302
1,24518,197100,0.0,1427002,,,,,
1,24518,197200,0.0,1427993,,,,,
,,,,,1,218,7229,0.8,1428302
1,24519,197300,-0.0,1428972,,,,,
1,24519,197400,0.1,1429972,,,,,
,,,,,1,218,7239,0.8,1430302
1,24519,197500,0.1,1430972,,,,,
1,24519,197600,0.0,1431972,,,,,
,,,,,1,218,7249,0.8,1432302
1,24521,197700,0.1,1432953,,,,,
1,24521,197800,0.0,1433952,,,,,
,,,,,1,218,7259,0.9,1434302
1,24521,197900,0.0,1434952,,,,,
1,24521,198000,0.1,1435942,,,,,
,,,,,1,218,7269,0.9,1436302
1,24521,198100,0.1,1436932,,,,,
1,24525,198200,0.0,1437892,,,,,
,,,,,1,218,7279,1.0,1438302
1,24525,198300,0.0,1438892,,,,,
1,24526,198400,0.1,1439872,,,,,
,,,,,1,218,7289,1.0,1440302
1,24526,198500,0.1,1440872,,,,,
1,24526,198600,0.0,1441872,,,,,
,,,,,1,218,7299,1.0,1442302
1,24526,198700,0.0,1442872,,,,,
1,24526,198800,0.1,1443872,,,,,
,,,,,1,218,7309,1.0,1444302
1,24526,198900,0.1,1444862,,,,,
1,24526,199000,0.0,1445862,,,,,
,,,,,1,218,7319,1.0,1446302
1,24526,199100,0.1,1446862,,,,,
1,24526,199200,0.0,1447852,,,,,
,,,,,1,218,7329,1.0,1448302
1,24526,199300,0.0,1448822,,,,,
1,24526,199400,0.0,1449813,,,,,
,,,,,1,218,7339,1.0,1450302
1,24526,199500,0.0,1450802,,,,,
1,24526,199600,0.0,1451782,,,,,
,,,,,1,218,7349,1.0,1452302
1,24526,199700,0.0,1452782,,,,,
1,24526,199800,-0.0,1453772,,,,,
,,,,,1,218,7359,1.0,1454302
1,24526,199900,0.0,1454772,,,,,
1,24526,200000,-0.0,1455762,,,,,
,,,,,1,218,7369,0.9,1456302
1,24526,200100,0.0,1456762,,,,,
1,24527,200200,-0.0,1457722,,,,,
,,,,,1,218,7379,0.8,1458302
1,24527,200300,0.0,1458722,,,,,
1,24527,200400,0.0,1459722,,,,,
,,,,,1,218,7389,0.8,1460302
1,24527,200500,0.0,1460722,,,,,
1,24527,200600,-0.0,1461722,,,,,
,,,,,1,218,7399,0.8,1462302
1,24527,200700,0.0,1462722,,,,,
1,24527,200800,0.1,1463722,,,,,
,,,,,1,218,7409,0.8,1464302
1,24527,200900,0.0,1464702,,,,,
1,24527,201000,-0.0,1465682,,,,,
,,,,,1,218,7419,0.7,1466302
1,24527,201100,0.0,1466682,,,,,
1,24528,201200,0.0,1467672,,,,,
,,,,,1,218,7429,0.7,1468302
1,24530,201300,0.1,1468652,,,,,
1,24530,201400,0.1,1469652,,,,,
,,,,,1,218,7439,0.7,1470302
1,24531,201500,0.0,1470642,,,,,
1,24531,201600,0.0,1471642,,,,,
,,,,,1,218,7449,0.7,1472302
1,24531,201700,-0.0,1472633,,,,,
1,24531,201800,0.1,1473632,,,,,
,,,,,1,218,7459,0.7,1474302
1,24531,201900,0.0,1474632,,,,,
1,24531,202000,0.1,1475632,,,,,
,,,,,1,218,7469,0.8,1476302
1,24531,202100,0.1,1476632,,,,,
1,24531,202200,-0.0,1477622,,,,,
,,,,,1,218,7479,0.8,1478302
1,24531,202300,0.0,1478622,,,,,
1,24531,202400,-0.0,1479622,,,,,
,,,,,1,218,7489,0.8,1480302
1,24532,202500,0.1,1480612,,,,,
1,24532,202600,-0.0,1481612,,,,,
,,,,,1,218,7499,0.8,1482302
1,24532,202700,0.0,1482602,,,,,
1,24532,202800,0.0,1483602,,,,,
,,,,,1,218,7509,0.8,1484302
1,24532,202900,0.1,1484592,,,,,
1,24532,203000,0.0,1485592,,,,,
,,,,,1,218,7519,0.8,1486302
1,24532,203100,0.0,1486592,,,,,
1,24532,203200,0.0,1487592,,,,,
,,,,,1,218,7529,0.8,1488302
1,24532,203300,0.0,1488592,,,,,
1,24532,203400,0.0,1489592,,,,,
,,,,,1,218,7539,0.8,1490302
1,24532,203500,0.1,1490582,,,,,
1,24532,203600,0.0,1491572,,,,,
,,,,,1,218,7549,0.8,1492302
1,24532,203700,0.1,1492572,,,,,
1,24532,203800,0.0,1493563,,,,,
,,,,,1,218,7559,0.7,1494302
1,24534,203900,0.1,1494542,,,,,
1,24534,204000,0.0,1495542,,,,,
,,,,,1,218,7569,0.7,1496302
1,24534,204100,0.0,1496542,,,,,
1,24535,204200,0.0,1497522,,,,,
,,,,,1,218,7579,0.7,1498302
1,24535,204300,0.0,1498502,,,,,
1,24535,204400,0.0,1499502,,,,,
,,,,,1,218,7589,0.7,1500302
1,24535,204500,-0.1,1500472,,,,,
1,24536,204600,0.0,1501452,,,,,
,,,,,1,218,7599,0.7,1502302
1,24537,204700,0.0,1502432,,,,,
1,24537,204800,0.0,1503432,,,,,
,,,,,1,218,7609,0.6,1504302
1,24537,204900,0.0,1504432,,,,,
1,24537,205000,0.1,1505432,,,,,
,,,,,1,218,7619,0.6,1506302
1,24537,205100,0.0,1506432,,,,,
1,24537,205200,0.1,1507432,,,,,
,,,,,1,218,7629,0.6,1508302
1,24537,205300,0.0,1508432,,,,,
1,24537,205400,0.1,1509432,,,,,
,,,,,1,218,7639,0.7,1510302
1,24537,205500,0.0,1510432,,,,,
1,24538,205600,0.0,1511412,,,,,
,,,,,1,218,7649,0.6,1512302
1,24538,205700,0.0,1512412,,,,,
1,24538,205800,0.0,1513402,,,,,
,,,,,1,218,7659,0.7,1514302
1,24540,205900,0.1,1514382,,,,,
1,24541,206000,0.1,1515372,,,,,
,,,,,1,218,7669,0.7,1516302
1,24541,206100,0.0,1516362,,,,,
1,24541,206200,-0.0,1517352,,,,,
,,,,,1,218,7679,0.7,1518302
1,24541,206300,0.1,1518342,,,,,
1,24542,206400,0.1,1519322,,,,,
1,24543,206500,0.1,1520302,,,,,
,,,,,1,218,7689,0.8,1520302
1,24543,206600,-0.0,1521292,,,,,
1,24543,206700,0.0,1522292,,,,,
,,,,,1,218,7699,0.8,1522302
1,24544,206800,0.0,1523275,,,,,
1,24544,206900,-0.0,1524272,,,,,
,,,,,1,218,7709,0.8,1524302
1,24544,207000,0.1,1525272,,,,,
1,24544,207100,0.1,1526272,,,,,
,,,,,1,218,7719,0.8,1526302
1,24544,207200,0.0,1527262,,,,,
1,24544,207300,0.0,1528262,,,,,
,,,,,1,218,7729,0.9,1528302
1,24544,207400,0.0,1529262,,,,,
1,24544,207500,0.1,1530262,,,,,
,,,,,1,218,7739,0.8,1530302
1,24544,207600,0.0,1531252,,,,,
1,24545,207700,-0.0,1532242,,,,,
,,,,,1,218,7749,0.8,1532302
1,24545,207800,0.1,1533232,,,,,
1,24545,207900,-0.0,1534227,,,,,
,,,,,1,218,7759,0.8,1534302
1,24547,208000,0.0,1535194,,,,,
1,24549,208100,0.0,1536162,,,,,
,,,,,1,218,7769,0.7,1536302
1,24549,208200,0.0,1537162,,,,,
1,24549,208300,0.0,1538152,,,,,
,,,,,1,218,7779,0.7,1538302
1,24549,208400,0.0,1539142,,,,,
1,24549,208500,0.0,1540142,,,,,
,,,,,1,218,7789,0.7,1540302
1,24549,208600,-0.0,1541142,,,,,
1,24549,208700,0.0,1542142,,,,,
,,,,,1,218,7799,0.7,1542302
1,24549,208800,0.0,1543142,,,,,
1,24549,208900,0.1,1544142,,,,,
,,,,,1,218,7809,0.7,1544302
1,24549,209000,0.0,1545142,,,,,
1,24549,209100,-0.0,1546122,,,,,
,,,,,1,218,7819,0.7,1546302
1,24549,209200,0.0,1547122,,,,,
1,24549,209300,0.0,1548122,,,,,
,,,,,1,218,7829,0.6,1548302
1,24549,209400,-0.0,1549112,,,,,
1,24549,209500,0.1,1550102,,,,,
,,,,,1,218,7839,0.6,1550302
1,24549,209600,0.0,1551102,,,,,
1,24549,209700,0.0,1552102,,,,,
,,,,,1,218,7849,0.7,1552302
1,24549,209800,0.0,1553102,,,,,
1,24549,209900,0.1,1554102,,,,,
,,,,,1,218,7859,0.7,1554302
1,24549,210000,0.0,1555102,,,,,
1,24549,210100,0.0,1556092,,,,,
,,,,,1,218,7869,0.8,1556302
1,24549,210200,0.0,1557082,,,,,
1,24549,210300,0.0,1558082,,,,,
,,,,,1,218,7879,0.8,1558302
1,24549,210400,0.0,1559072,,,,,
1,24549,210500,0.1,1560072,,,,,
,,,,,1,218,7889,0.8,1560302
1,24549,210600,0.0,1561072,,,,,
1,24549,210700,0.0,1562072,,,,,
,,,,,1,218,7899,0.8,1562302
1,24549,210800,0.0,1563062,,,,,
1,24551,210900,0.0,1564032,,,,,
,,,,,1,218,7909,0.8,1564302
1,24552,211000,0.0,1565022,,,,,
1,24552,211100,0.0,1565992,,,,,
,,,,,1,218,7919,0.8,1566302
1,24552,211200,-0.0,1566972,,,,,
1,24552,211300,0.1,1567972,,,,,
,,,,,1,218,7929,0.8,1568302
1,24554,211400,0.1,1568952,,,,,
1,24554,211500,0.0,1569942,,,,,
,,,,,1,218,7939,0.9,1570302
1,24554,211600,0.1,1570942,,,,,
1,24554,211700,0.0,1571942,,,,,
,,,,,1,218,7949,0.9,1572302
1,24554,211800,0.1,1572942,,,,,
1,24554,211900,0.0,1573942,,,,,
,,,,,1,218,7959,0.9,1574302
1,24554,212000,0.0,1574922,,,,,
1,24554,212100,0.0,1575922,,,,,
,,,,,1,218,7969,0.9,1576302
1,24554,212200,0.1,1576922,,,,,
1,24554,212300,0.0,1577922,,,,,
,,,,,1,218,7979,0.9,1578302
1,24555,212400,0.1,1578912,,,,,
1,24555,212500,0.0,1579912,,,,,
,,,,,1,218,7989,0.9,1580302
1,24555,212600,0.0,1580912,,,,,
1,24555,212700,0.0,1581902,,,,,
,,,,,1,218,7999,0.9,1582302
1,24555,212800,0.0,1582886,,,,,
1,24555,212900,0.1,1583882,,,,,
,,,,,1,218,8009,1.0,1584302
1,24555,213000,0.1,1584882,,,,,
1,24557,213100,0.0,1585842,,,,,
,,,,,1,218,8019,1.0,1586302
1,24557,213200,0.1,1586832,,,,,
1,24558,213300,0.1,1587822,,,,,
,,,,,1,218,8029,1.1,1588302
1,24558,213400,0.0,1588822,,,,,
1,24558,213500,0.0,1589813,,,,,
,,,,,1,218,8039,1.0,1590302
1,24558,213600,0.0,1590812,,,,,
1,24558,213700,0.0,1591803,,,,,
,,,,,1,218,8049,1.0,1592302
1,24562,213800,0.0,1592742,,,,,
1,24563,213900,0.1,1593732,,,,,
,,,,,1,218,8059,1.0,1594302
1,24563,214000,0.0,1594722,,,,,
1,24563,214100,0.0,1595722,,,,,
,,,,,1,218,8069,1.0,1596302
1,24563,214200,0.0,1596702,,,,,
1,24563,214300,0.0,1597698,,,,,
,,,,,1,218,8079,1.0,1598302
1,24563,214400,0.1,1598682,,,,,
1,24563,214500,0.0,1599682,,,,,
,,,,,1,218,8089,0.9,1600302
1,24563,214600,0.0,1600682,,,,,
1,24563,214700,0.0,1601672,,,,,
,,,,,1,218,8099,0.9,1602302
1,24563,214800,0.0,1602672,,,,,
1,24563,214900,0.0,1603672,,,,,
,,,,,1,218,8109,0.9,1604302
1,24563,215000,0.0,1604672,,,,,
1,24563,215100,0.0,1605672,,,,,
,,,,,1,218,8119,0.8,1606302
1,24564,215200,0.0,1606652,,,,,
1,24564,215300,-0.0,1607652,,,,,
,,,,,1,218,8129,0.7,1608302
1,24564,215400,-0.0,1608652,,,,,
1,24564,215500,0.0,1609652,,,,,
,,,,,1,218,8139,0.6,1610302
1,24565,215600,0.0,1610633,,,,,
1,24565,215700,0.1,1611632,,,,,
,,,,,1,218,8149,0.7,1612302
1,24566,215800,0.0,1612614,,,,,
1,24566,215900,0.0,1613602,,,,,
,,,,,1,218,8159,0.8,1614302
1,24566,216000,0.1,1614602,,,,,
1,24566,216100,0.0,1615582,,,,,
,,,,,1,218,8169,0.7,1616302
1,24566,216200,0.0,1616582,,,,,
1,24566,216300,0.1,1617582,,,,,
,,,,,1,218,8179,0.8,1618302
1,24566,216400,-0.0,1618572,,,,,
1,24566,216500,0.0,1619562,,,,,
,,,,,1,218,8189,0.7,1620302
1,24567,216600,-0.0,1620544,,,,,
1,24567,216700,0.0,1621542,,,,,
,,,,,1,218,8199,0.7,1622302
1,24567,216800,0.1,1622542,,,,,
1,24567,216900,0.0,1623532,,,,,
,,,,,1,218,8209,0.7,1624302
1,24567,217000,0.1,1624532,,,,,
1,24567,217100,0.0,1625522,,,,,
,,,,,1,218,8219,0.7,1626302
1,24567,217200,-0.0,1626522,,,,,
1,24567,217300,0.0,1627522,,,,,
,,,,,1,218,8229,0.8,1628302
1,24570,217400,0.0,1628472,,,,,
1,24571,217500,0.0,1629452,,,,,
,,,,,1,218,8239,0.8,1630302
1,24571,217600,-0.0,1630442,,,,,
1,24571,217700,0.1,1631442,,,,,
,,,,,1,218,8249,0.8,1632302
1,24572,217800,0.0,1632412,,,,,
1,24572,217900,0.0,1633412,,,,,
,,,,,1,218,8259,0.7,1634302
1,24573,218000,0.1,1634392,,,,,
1,24573,218100,0.0,1635392,,,,,
,,,,,1,218,8269,0.7,1636302
1,24573,218200,0.0,1636392,,,,,
1,24573,218300,0.0,1637392,,,,,
,,,,,1,218,8279,0.7,1638302
1,24574,218400,0.0,1638372,,,,,
1,24574,218500,0.0,1639352,,,,,
,,,,,1,218,8289,0.8,1640302
1,24574,218600,0.0,1640342,,,,,
1,24575,218700,0.1,1641332,,,,,
,,,,,1,218,8299,0.8,1642302
1,24575,218800,0.0,1642313,,,,,
1,24575,218900,0.0,1643312,,,,,
1,24575,219000,-0.1,1644302,,,,,
,,,,,1,218,8309,0.7,1644302
1,24575,219100,0.0,1645292,,,,,
1,24575,219200,-0.0,1646292,,,,,
,,,,,1,218,8319,0.7,1646302
1,24575,219300,0.0,1647292,,,,,
1,24575,219400,0.0,1648292,,,,,
,,,,,1,218,8329,0.7,1648302
1,24575,219500,0.0,1649272,,,,,
1,24575,219600,0.0,1650272,,,,,
,,,,,1,218,8339,0.7,1650302
1,24575,219700,0.0,1651262,,,,,
1,24575,219800,0.1,1652252,,,,,
,,,,,1,218,8349,0.7,1652302
1,24575,219900,0.0,1653252,,,,,
1,24576,220000,0.1,1654243,,,,,
,,,,,1,218,8359,0.7,1654302
1,24576,220100,0.1,1655232,,,,,
1,24576,220200,0.0,1656232,,,,,
,,,,,1,218,8369,0.7,1656302
1,24576,220300,0.0,1657232,,,,,
1,24576,220400,0.0,1658232,,,,,
,,,,,1,218,8379,0.7,1658302
1,24576,220500,0.0,1659232,,,,,
1,24576,220600,0.0,1660222,,,,,
,,,,,1,218,8389,0.6,1660302
1,24576,220700,0.1,1661212,,,,,
1,24576,220800,0.1,1662212,,,,,
,,,,,1,218,8399,0.7,1662302
1,24576,220900,0.0,1663212,,,,,
1,24576,221000,0.0,1664202,,,,,
,,,,,1,218,8409,0.8,1664302
1,24576,221100,0.1,1665202,,,,,
1,24576,221200,-0.0,1666192,,,,,
,,,,,1,218,8419,0.8,1666302
1,24579,221300,0.0,1667152,,,,,
1,24579,221400,0.0,1668152,,,,,
,,,,,1,218,8429,0.8,1668302
1,24579,221500,0.0,1669142,,,,,
1,24579,221600,0.0,1670132,,,,,
,,,,,1,218,8439,0.8,1670302
1,24579,221700,0.0,1671122,,,,,
1,24581,221800,0.1,1672104,,,,,
,,,,,1,218,8449,0.8,1672302
1,24584,221900,0.0,1673072,,,,,
1,24584,222000,0.1,1674052,,,,,
,,,,,1,218,8459,0.8,1674302
1,24584,222100,0.0,1675042,,,,,
1,24584,222200,0.0,1676042,,,,,
,,,,,1,218,8469,0.8,1676302
1,24584,222300,0.0,1677032,,,,,
1,24584,222400,0.1,1678032,,,,,
,,,,,1,218,8479,0.8,1678302
1,24584,222500,0.0,1679032,,,,,
1,24584,222600,0.0,1680032,,,,,
,,,,,1,218,8489,0.9,1680302
1,24584,222700,0.0,1681032,,,,,
1,24584,222800,0.1,1682032,,,,,
,,,,,1,218,8499,0.8,1682302
1,24584,222900,0.1,1683032,,,,,
1,24584,223000,0.1,1684032,,,,,
,,,,,1,218,8509,0.9,1684302
1,24584,223100,0.0,1685022,,,,,
1,24584,223200,0.1,1686012,,,,,
,,,,,1,218,8519,0.9,1686302
1,24584,223300,0.1,1687012,,,,,
1,24584,223400,-0.0,1688002,,,,,
,,,,,1,218,8529,1.0,1688302
1,24585,223500,0.1,1688972,,,,,
1,24585,223600,0.0,1689962,,,,,
,,,,,1,218,8539,1.0,1690302
1,24585,223700,0.0,1690962,,,,,
1,24585,223800,0.0,1691962,,,,,
,,,,,1,218,8549,0.9,1692302
1,24585,223900,0.0,1692952,,,,,
1,24587,224000,0.1,1693932,,,,,
,,,,,1,218,8559,0.9,1694302
1,24587,224100,0.0,1694922,,,,,
1,24587,224200,0.1,1695922,,,,,
,,,,,1,218,8569,1.0,1696302
1,24587,224300,0.0,1696922,,,,,
1,24587,224400,0.0,1697922,,,,,
,,,,,1,218,8579,1.0,1698302
1,24587,224500,0.0,1698912,,,,,
1,24587,224600,0.1,1699912,,,,,
,,,,,1,218,8589,1.1,1700302
1,24587,224700,0.1,1700912,,,,,
1,24587,224800,0.1,1701912,,,,,
,,,,,1,218,8599,1.1,1702302
1,24587,224900,0.1,1702912,,,,,
1,24587,225000,0.0,1703902,,,,,
,,,,,1,218,8609,1.0,1704302
1,24587,225100,0.0,1704902,,,,,
1,24587,225200,0.1,1705892,,,,,
,,,,,1,218,8619,1.0,1706302
1,24587,225300,0.1,1706892,,,,,
1,24587,225400,0.0,1707882,,,,,
,,,,,1,218,8629,1.0,1708302
1,24587,225500,0.0,1708872,,,,,
1,24587,225600,0.1,1709865,,,,,
,,,,,1,218,8639,1.0,1710302
1,24587,225700,0.0,1710842,,,,,
1,24587,225800,0.0,1711842,,,,,
,,,,,1,218,8649,1.1,1712302
1,24587,225900,0.0,1712832,,,,,
1,24587,226000,-0.0,1713823,,,,,
,,,,,1,218,8659,1.0,1714302
1,24587,226100,0.0,1714822,,,,,
1,24587,226200,0.0,1715812,,,,,
,,,,,1,218,8669,1.0,1716302
1,24587,226300,0.0,1716812,,,,,
1,24587,226400,0.1,1717812,,,,,
,,,,,1,218,8679,1.0,1718302
1,24587,226500,0.1,1718812,,,,,
1,24587,226600,0.1,1719812,,,,,
,,,,,1,218,8689,1.0,1720302
1,24589,226700,0.0,1720772,,,,,
1,24589,226800,0.0,1721772,,,,,
,,,,,1,218,8699,1.0,1722302
1,24589,226900,0.0,1722752,,,,,
1,24589,227000,0.1,1723752,,,,,
,,,,,1,218,8709,1.0,1724302
1,24591,227100,0.0,1724732,,,,,
1,24591,227200,0.0,1725731,,,,,
,,,,,1,218,8719,1.0,1726302
1,24591,227300,0.1,1726712,,,,,
1,24591,227400,0.0,1727712,,,,,
,,,,,1,218,8729,0.9,1728302
1,24591,227500,0.0,1728712,,,,,
1,24592,227600,0.1,1729702,,,,,
,,,,,1,218,8739,1.0,1730302
1,24592,227700,0.0,1730702,,,,,
1,24592,227800,0.0,1731693,,,,,
,,,,,1,218,8749,0.9,1732302
1,24592,227900,0.0,1732692,,,,,
1,24592,228000,0.0,1733682,,,,,
,,,,,1,218,8759,0.9,1734302
1,24592,228100,0.0,1734682,,,,,
1,24592,228200,0.0,1735672,,,,,
,,,,,1,218,8769,0.9,1736302
1,24592,228300,0.0,1736672,,,,,
1,24592,228400,0.1,1737662,,,,,
,,,,,1,218,8779,1.0,1738302
1,24592,228500,0.1,1738662,,,,,
1,24592,228600,0.0,1739653,,,,,
,,,,,1,218,8789,1.0,1740302
1,24592,228700,0.1,1740643,,,,,
1,24592,228800,0.0,1741642,,,,,
,,,,,1,218,8799,1.0,1742302
1,24592,228900,0.0,1742632,,,,,
1,24592,229000,0.0,1743632,,,,,
,,,,,1,218,8809,1.0,1744302
1,24592,229100,0.0,1744632,,,,,
1,24592,229200,0.0,1745632,,,,,
,,,,,1,218,8819,1.0,1746302
1,24592,229300,0.0,1746632,,,,,
1,24592,229400,0.1,1747632,,,,,
,,,,,1,218,8829,1.0,1748302
1,24592,229500,0.1,1748632,,,,,
1,24592,229600,0.1,1749632,,,,,
,,,,,1,218,8839,1.0,1750302
1,24592,229700,0.1,1750622,,,,,
1,24592,229800,-0.1,1751612,,,,,
,,,,,1,218,8849,1.0,1752302
1,24592,229900,-0.0,1752602,,,,,
1,24592,230000,0.0,1753602,,,,,
,,,,,1,218,8859,1.0,1754302
1,24592,230100,0.1,1754602,,,,,
1,24592,230200,0.0,1755602,,,,,
,,,,,1,218,8869,1.0,1756302
1,24593,230300,0.1,1756594,,,,,
1,24593,230400,-0.0,1757582,,,,,
,,,,,1,218,8879,0.9,1758302
1,24593,230500,0.0,1758572,,,,,
1,24593,230600,0.1,1759572,,,,,
,,,,,1,218,8889,0.8,1760302
1,24593,230700,0.0,1760572,,,,,
1,24593,230800,0.1,1761572,,,,,
,,,,,1,218,8899,0.9,1762302
1,24593,230900,0.0,1762562,,,,,
1,24593,231000,0.0,1763552,,,,,
,,,,,1,218,8909,0.8,1764302
1,24593,231100,-0.0,1764542,,,,,
1,24593,231200,0.1,1765532,,,,,
,,,,,1,218,8919,0.9,1766302
1,24593,231300,0.0,1766532,,,,,
1,24593,231400,0.0,1767522,,,,,
,,,,,1,218,8929,0.8,1768302
1,24593,231500,0.0,1768522,,,,,
1,24593,231600,0.1,1769522,,,,,
,,,,,1,218,8939,0.8,1770302
1,24593,231700,0.0,1770502,,,,,
1,24593,231800,0.1,1771502,,,,,
,,,,,1,218,8949,0.9,1772302
1,24593,231900,0.1,1772502,,,,,
1,24593,232000,0.1,1773502,,,,,
,,,,,1,218,8959,1.0,1774302
1,24593,232100,-0.0,1774495,,,,,
1,24594,232200,0.0,1775472,,,,,
,,,,,1,218,8969,0.9,1776302
1,24595,232300,0.1,1776462,,,,,
1,24595,232400,-0.0,1777452,,,,,
,,,,,1,218,8979,1.0,1778302
1,24595,232500,0.1,1778442,,,,,
1,24595,232600,0.0,1779442,,,,,
,,,,,1,218,8989,1.0,1780302
1,24595,232700,0.1,1780442,,,,,
1,24595,232800,0.0,1781442,,,,,
,,,,,1,218,8999,0.9,1782302
1,24595,232900,0.0,1782442,,,,,
1,24595,233000,0.1,1783442,,,,,
,,,,,1,218,9009,1.0,1784302
1,24595,233100,0.1,1784442,,,,,
1,24596,233200,0.1,1785433,,,,,
,,,,,1,218,9019,1.0,1786302
1,24596,233300,0.0,1786413,,,,,
1,24596,233400,0.0,1787402,,,,,
,,,,,1,218,9029,1.0,1788302
1,24596,233500,0.1,1788402,,,,,
1,24597,233600,0.1,1789392,,,,,
,,,,,1,218,9039,1.1,1790302
1,24598,233700,0.1,1790382,,,,,
1,24599,233800,0.1,1791372,,,,,
,,,,,1,218,9049,1.1,1792302
1,24599,233900,0.1,1792372,,,,,
1,24599,234000,-0.0,1793372,,,,,
,,,,,1,218,9059,1.0,1794302
1,24599,234100,0.1,1794372,,,,,
1,24600,234200,-0.0,1795352,,,,,
,,,,,1,218,9069,1.0,1796302
1,24600,234300,0.0,1796352,,,,,
1,24600,234400,0.0,1797352,,,,,
,,,,,1,218,9079,1.0,1798302
1,24600,234500,0.1,1798352,,,,,
1,24600,234600,0.0,1799332,,,,,
,,,,,1,218,9089,1.0,1800302
1,24600,234700,-0.0,1800312,,,,,
1,24600,234800,0.0,1801312,,,,,
,,,,,1,218,9099,0.9,1802302
1,24600,234900,0.0,1802312,,,,,
1,24600,235000,0.0,1803312,,,,,
1,24601,235100,0.1,1804293,,,,,
,,,,,1,218,9109,0.8,1804302
1,24601,235200,0.0,1805282,,,,,
1,24602,235300,0.0,1806272,,,,,
,,,,,1,218,9119,0.8,1806302
1,24602,235400,0.1,1807263,,,,,
1,24602,235500,0.1,1808262,,,,,
,,,,,1,218,9129,0.8,1808302
1,24602,235600,0.0,1809262,,,,,
1,24602,235700,0.0,1810252,,,,,
,,,,,1,218,9139,0.7,1810302
1,24602,235800,0.1,1811242,,,,,
1,24602,235900,0.0,1812242,,,,,
,,,,,1,218,9149,0.8,1812302
1,24602,236000,0.0,1813222,,,,,
1,24602,236100,0.0,1814214,,,,,
,,,,,1,218,9159,0.8,1814302
1,24602,236200,0.0,1815212,,,,,
1,24602,236300,0.0,1816192,,,,,
,,,,,1,218,9169,0.8,1816302
1,24602,236400,0.0,1817162,,,,,
1,24602,236500,0.1,1818162,,,,,
,,,,,1,218,9179,0.9,1818302
1,24602,236600,0.0,1819162,,,,,
1,24603,236700,0.0,1820143,,,,,
,,,,,1,218,9189,0.9,1820302
1,24603,236800,0.0,1821142,,,,,
1,24603,236900,0.0,1822142,,,,,
,,,,,1,218,9199,1.0,1822302
1,24604,237000,0.1,1823122,,,,,
1,24605,237100,0.0,1824112,,,,,
,,,,,1,218,9209,1.0,1824302
1,24605,237200,0.0,1825112,,,,,
1,24605,237300,0.0,1826112,,,,,
,,,,,1,218,9219,1.0,1826302
1,24605,237400,0.1,1827102,,,,,
1,24605,237500,0.0,1828093,,,,,
,,,,,1,218,9229,1.0,1828302
1,24605,237600,0.1,1829092,,,,,
1,24605,237700,0.0,1830092,,,,,
,,,,,1,218,9239,1.0,1830302
1,24605,237800,0.0,1831092,,,,,
1,24605,237900,0.0,1832082,,,,,
,,,,,1,218,9249,1.0,1832302
1,24605,238000,0.1,1833082,,,,,
1,24605,238100,0.0,1834082,,,,,
,,,,,1,218,9259,1.0,1834302
1,24606,238200,0.1,1835072,,,,,
1,24606,238300,0.0,1836062,,,,,
,,,,,1,218,9269,1.0,1836302
1,24606,238400,0.0,1837052,,,,,
1,24606,238500,0.0,1838042,,,,,
,,,,,1,218,9279,0.9,1838302
1,24606,238600,0.0,1839032,,,,,
1,24606,238700,-0.0,1840022,,,,,
,,,,,1,218,9289,0.9,1840302
1,24607,238800,0.1,1841002,,,,,
1,24607,238900,0.1,1842002,,,,,
,,,,,1,218,9299,0.9,1842302
1,24607,239000,-0.0,1843002,,,,,
1,24607,239100,0.1,1844002,,,,,
,,,,,1,218,9309,0.9,1844302
1,24607,239200,0.0,1844992,,,,,
1,24607,239300,0.1,1845992,,,,,
,,,,,1,218,9319,0.9,1846302
1,24609,239400,0.0,1846972,,,,,
1,24610,239500,0.0,1847952,,,,,
,,,,,1,218,9329,0.9,1848302
1,24610,239600,0.0,1848952,,,,,
1,24610,239700,0.0,1849942,,,,,
,,,,,1,218,9339,0.9,1850302
1,24610,239800,-0.0,1850942,,,,,
1,24610,239900,0.0,1851942,,,,,
,,,,,1,218,9349,0.8,1852302
1,24610,240000,0.0,1852942,,,,,
1,24610,240100,0.0,1853942,,,,,
,,,,,1,218,9359,0.8,1854302
1,24610,240200,0.1,1854942,,,,,
1,24610,240300,0.1,1855942,,,,,
,,,,,1,218,9369,0.8,1856302
1,24610,240400,0.0,1856932,,,,,
